X1,fila,ID,fila_final,data
15475:,13653131,15475,13654937,4
15476:,13654938,15476,13655100,4
15477:,13655101,15477,13661030,4
15478:,13661031,15478,13661193,4
15479:,13661194,15479,13661408,4
15480:,13661409,15480,13661552,4
15481:,13661553,15481,13668100,4
15482:,13668101,15482,13671827,4
15483:,13671828,15483,13676257,4
15484:,13676258,15484,13678806,4
15485:,13678807,15485,13679602,4
15486:,13679603,15486,13680566,4
15487:,13680567,15487,13680674,4
15488:,13680675,15488,13680876,4
15489:,13680877,15489,13681096,4
15490:,13681097,15490,13681226,4
15491:,13681227,15491,13682105,4
15492:,13682106,15492,13684491,4
15493:,13684492,15493,13690618,4
15494:,13690619,15494,13690775,4
15495:,13690776,15495,13691020,4
15496:,13691021,15496,13718682,4
15497:,13718683,15497,13720442,4
15498:,13720443,15498,13720559,4
15499:,13720560,15499,13721391,4
15500:,13721392,15500,13727846,4
15501:,13727847,15501,13728610,4
15502:,13728611,15502,13729133,4
15503:,13729134,15503,13729239,4
15504:,13729240,15504,13729643,4
15505:,13729644,15505,13729930,4
15506:,13729931,15506,13730508,4
15507:,13730509,15507,13732531,4
15508:,13732532,15508,13732686,4
15509:,13732687,15509,13741638,4
15510:,13741639,15510,13741783,4
15511:,13741784,15511,13746041,4
15512:,13746042,15512,13746241,4
15513:,13746242,15513,13748313,4
15514:,13748314,15514,13748766,4
15515:,13748767,15515,13750839,4
15516:,13750840,15516,13752416,4
15517:,13752417,15517,13753423,4
15518:,13753424,15518,13753521,4
15519:,13753522,15519,13753708,4
15520:,13753709,15520,13753876,4
15521:,13753877,15521,13753939,4
15522:,13753940,15522,13754331,4
15523:,13754332,15523,13754697,4
15524:,13754698,15524,13754854,4
15525:,13754855,15525,13755035,4
15526:,13755036,15526,13755485,4
15527:,13755486,15527,13755783,4
15528:,13755784,15528,13755988,4
15529:,13755989,15529,13764241,4
15530:,13764242,15530,13776953,4
15531:,13776954,15531,13809935,4
15532:,13809936,15532,13836144,4
15533:,13836145,15533,13837895,4
15534:,13837896,15534,13840474,4
15535:,13840475,15535,13840604,4
15536:,13840605,15536,13840859,4
15537:,13840860,15537,13841023,4
15538:,13841024,15538,13842657,4
15539:,13842658,15539,13844730,4
15540:,13844731,15540,13877427,4
15541:,13877428,15541,13877526,4
15542:,13877527,15542,13881381,4
15543:,13881382,15543,13881525,4
15544:,13881526,15544,13882551,4
15545:,13882552,15545,13898411,4
15546:,13898412,15546,13899464,4
15547:,13899465,15547,13900753,4
15548:,13900754,15548,13901220,4
15549:,13901221,15549,13913509,4
15550:,13913510,15550,13913863,4
15551:,13913864,15551,13913965,4
15552:,13913966,15552,13914952,4
15553:,13914953,15553,13915572,4
15554:,13915573,15554,13917141,4
15555:,13917142,15555,13923484,4
15556:,13923485,15556,13923737,4
15557:,13923738,15557,13932956,4
15558:,13932957,15558,13933356,4
15559:,13933357,15559,13933446,4
15560:,13933447,15560,13933624,4
15561:,13933625,15561,13934140,4
15562:,13934141,15562,13934914,4
15563:,13934915,15563,14033924,4
15564:,14033925,15564,14034260,4
15565:,14034261,15565,14036197,4
15566:,14036198,15566,14037137,4
15567:,14037138,15567,14037673,4
15568:,14037674,15568,14041124,4
15569:,14041125,15569,14042187,4
15570:,14042188,15570,14045036,4
15571:,14045037,15571,14045074,4
15572:,14045075,15572,14045466,4
15573:,14045467,15573,14045636,4
15574:,14045637,15574,14045857,4
15575:,14045858,15575,14047263,4
15576:,14047264,15576,14050540,4
15577:,14050541,15577,14050736,4
15578:,14050737,15578,14081543,4
15579:,14081544,15579,14081972,4
15580:,14081973,15580,14082379,4
15581:,14082380,15581,14082487,4
15582:,14082488,15582,14259027,4
15583:,14259028,15583,14259239,4
15584:,14259240,15584,14260487,4
15585:,14260488,15585,14260682,4
15586:,14260683,15586,14260814,4
15587:,14260815,15587,14260852,4
15588:,14260853,15588,14261070,4
15589:,14261071,15589,14261178,4
15590:,14261179,15590,14261312,4
15591:,14261313,15591,14262230,4
15592:,14262231,15592,14264689,4
15593:,14264690,15593,14264845,4
15594:,14264846,15594,14272868,4
15595:,14272869,15595,14273055,4
15596:,14273056,15596,14273236,4
15597:,14273237,15597,14280045,4
15598:,14280046,15598,14280391,4
15599:,14280392,15599,14280754,4
15600:,14280755,15600,14281297,4
15601:,14281298,15601,14282976,4
15602:,14282977,15602,14283177,4
15603:,14283178,15603,14283352,4
15604:,14283353,15604,14283485,4
15605:,14283486,15605,14283590,4
15606:,14283591,15606,14283708,4
15607:,14283709,15607,14283815,4
15608:,14283816,15608,14284294,4
15609:,14284295,15609,14295629,4
15610:,14295630,15610,14295849,4
15611:,14295850,15611,14296038,4
15612:,14296039,15612,14296146,4
15613:,14296147,15613,14296594,4
15614:,14296595,15614,14296801,4
15615:,14296802,15615,14296991,4
15616:,14296992,15616,14300026,4
15617:,14300027,15617,14300470,4
15618:,14300471,15618,14300681,4
15619:,14300682,15619,14302983,4
15620:,14302984,15620,14303237,4
15621:,14303238,15621,14303487,4
15622:,14303488,15622,14303658,4
15623:,14303659,15623,14304261,4
15624:,14304262,15624,14305750,4
15625:,14305751,15625,14305905,4
15626:,14305906,15626,14306690,4
15627:,14306691,15627,14317363,4
15628:,14317364,15628,14321239,4
15629:,14321240,15629,14321470,4
15630:,14321471,15630,14321568,4
15631:,14321569,15631,14331733,4
15632:,14331734,15632,14332030,4
15633:,14332031,15633,14332357,4
15634:,14332358,15634,14337460,4
15635:,14337461,15635,14337582,4
15636:,14337583,15636,14337683,4
15637:,14337684,15637,14337825,4
15638:,14337826,15638,14337945,4
15639:,14337946,15639,14338127,4
15640:,14338128,15640,14339919,4
15641:,14339920,15641,14340116,4
15642:,14340117,15642,14340314,4
15643:,14340315,15643,14345135,4
15644:,14345136,15644,14345258,4
15645:,14345259,15645,14345646,4
15646:,14345647,15646,14431363,4
15647:,14431364,15647,14437988,4
15648:,14437989,15648,14438196,4
15649:,14438197,15649,14438396,4
15650:,14438397,15650,14438470,4
15651:,14438471,15651,14439180,4
15652:,14439181,15652,14439275,4
15653:,14439276,15653,14439531,4
15654:,14439532,15654,14439789,4
15655:,14439790,15655,14439909,4
15656:,14439910,15656,14439985,4
15657:,14439986,15657,14451447,4
15658:,14451448,15658,14451580,4
15659:,14451581,15659,14451672,4
15660:,14451673,15660,14451987,4
15661:,14451988,15661,14452240,4
15662:,14452241,15662,14477278,4
15663:,14477279,15663,14477590,4
15664:,14477591,15664,14477817,4
15665:,14477818,15665,14477893,4
15666:,14477894,15666,14479396,4
15667:,14479397,15667,14480466,4
15668:,14480467,15668,14481428,4
15669:,14481429,15669,14481718,4
15670:,14481719,15670,14481840,4
15671:,14481841,15671,14512640,4
15672:,14512641,15672,14513413,4
15673:,14513414,15673,14513574,4
15674:,14513575,15674,14535112,4
15675:,14535113,15675,14535867,4
15676:,14535868,15676,14536468,4
15677:,14536469,15677,14546858,4
15678:,14546859,15678,14547182,4
15679:,14547183,15679,14547400,4
15680:,14547401,15680,14547496,4
15681:,14547497,15681,14547936,4
15682:,14547937,15682,14547996,4
15683:,14547997,15683,14548947,4
15684:,14548948,15684,14549541,4
15685:,14549542,15685,14550876,4
15686:,14550877,15686,14551799,4
15687:,14551800,15687,14552183,4
15688:,14552184,15688,14552396,4
15689:,14552397,15689,14576515,4
15690:,14576516,15690,14577054,4
15691:,14577055,15691,14577311,4
15692:,14577312,15692,14577706,4
15693:,14577707,15693,14577784,4
15694:,14577785,15694,14578442,4
15695:,14578443,15695,14578531,4
15696:,14578532,15696,14579179,4
15697:,14579180,15697,14579299,4
15698:,14579300,15698,14581480,4
15699:,14581481,15699,14586694,4
15700:,14586695,15700,14601583,4
15701:,14601584,15701,14602172,4
15702:,14602173,15702,14654088,4
15703:,14654089,15703,14654537,4
15704:,14654538,15704,14654747,4
15705:,14654748,15705,14654927,4
15706:,14654928,15706,14655665,4
15707:,14655666,15707,14656882,4
15708:,14656883,15708,14657208,4
15709:,14657209,15709,14657345,4
15710:,14657346,15710,14658929,4
15711:,14658930,15711,14659330,4
15712:,14659331,15712,14683720,4
15713:,14683721,15713,14683877,4
15714:,14683878,15714,14684186,4
15715:,14684187,15715,14720060,4
15716:,14720061,15716,14721785,4
15717:,14721786,15717,14723498,4
15718:,14723499,15718,14725084,4
15719:,14725085,15719,14725321,4
15720:,14725322,15720,14727652,4
15721:,14727653,15721,14727771,4
15722:,14727772,15722,14728676,4
15723:,14728677,15723,14729169,4
15724:,14729170,15724,14732304,4
15725:,14732305,15725,14732444,4
15726:,14732445,15726,14732689,4
15727:,14732690,15727,14737224,4
15728:,14737225,15728,14737364,4
15729:,14737365,15729,14740037,4
15730:,14740038,15730,14754083,4
15731:,14754084,15731,14754290,4
15732:,14754291,15732,14755930,4
15733:,14755931,15733,14778904,4
15734:,14778905,15734,14779224,4
15735:,14779225,15735,14781019,4
15736:,14781020,15736,14790647,4
15737:,14790648,15737,14791136,4
15738:,14791137,15738,14791860,4
15739:,14791861,15739,14797250,4
15740:,14797251,15740,14797368,4
15741:,14797369,15741,14800570,4
15742:,14800571,15742,14801122,4
15743:,14801123,15743,14801801,4
15744:,14801802,15744,14801927,4
15745:,14801928,15745,14802999,4
15746:,14803000,15746,14803630,4
15747:,14803631,15747,14806261,4
15748:,14806262,15748,14819803,4
15749:,14819804,15749,14820724,4
15750:,14820725,15750,14824327,4
15751:,14824328,15751,14825153,4
15752:,14825154,15752,14825769,4
15753:,14825770,15753,14830268,4
15754:,14830269,15754,14830758,4
15755:,14830759,15755,14944802,4
15756:,14944803,15756,14944975,4
15757:,14944976,15757,14946159,4
15758:,14946160,15758,15004736,4
15759:,15004737,15759,15007210,4
15760:,15007211,15760,15007450,4
15761:,15007451,15761,15007568,4
15762:,15007569,15762,15007997,4
15763:,15007998,15763,15008259,4
15764:,15008260,15764,15067612,4
15765:,15067613,15765,15069113,4
15766:,15069114,15766,15069905,4
15767:,15069906,15767,15070029,4
15768:,15070030,15768,15070721,4
15769:,15070722,15769,15087018,4
15770:,15087019,15770,15087117,4
15771:,15087118,15771,15087237,4
15772:,15087238,15772,15089517,4
15773:,15089518,15773,15094553,4
15774:,15094554,15774,15102623,4
15775:,15102624,15775,15102723,4
15776:,15102724,15776,15102961,4
15777:,15102962,15777,15121179,4
15778:,15121180,15778,15121488,4
15779:,15121489,15779,15121870,4
15780:,15121871,15780,15122177,4
15781:,15122178,15781,15123040,4
15782:,15123041,15782,15123160,4
15783:,15123161,15783,15123230,4
15784:,15123231,15784,15131112,4
15785:,15131113,15785,15131570,4
15786:,15131571,15786,15138075,4
15787:,15138076,15787,15146635,4
15788:,15146636,15788,15244638,4
15789:,15244639,15789,15244705,4
15790:,15244706,15790,15245165,4
15791:,15245166,15791,15246731,4
15792:,15246732,15792,15247552,4
15793:,15247553,15793,15247791,4
15794:,15247792,15794,15249172,4
15795:,15249173,15795,15249387,4
15796:,15249388,15796,15249634,4
15797:,15249635,15797,15251413,4
15798:,15251414,15798,15254524,4
15799:,15254525,15799,15255049,4
15800:,15255050,15800,15266226,4
15801:,15266227,15801,15266554,4
15802:,15266555,15802,15271791,4
15803:,15271792,15803,15282035,4
15804:,15282036,15804,15282990,4
15805:,15282991,15805,15285434,4
15806:,15285435,15806,15285784,4
15807:,15285785,15807,15304928,4
15808:,15304929,15808,15309645,4
15809:,15309646,15809,15309744,4
15810:,15309745,15810,15310661,4
15811:,15310662,15811,15310899,4
15812:,15310900,15812,15311875,4
15813:,15311876,15813,15332848,4
15814:,15332849,15814,15338081,4
15815:,15338082,15815,15370590,4
15816:,15370591,15816,15392435,4
15817:,15392436,15817,15393934,4
15818:,15393935,15818,15442875,4
15819:,15442876,15819,15442994,4
15820:,15442995,15820,15452408,4
15821:,15452409,15821,15453877,4
15822:,15453878,15822,15454175,4
15823:,15454176,15823,15454303,4
15824:,15454304,15824,15454930,4
15825:,15454931,15825,15459078,4
15826:,15459079,15826,15459335,4
15827:,15459336,15827,15460337,4
15828:,15460338,15828,15460541,4
15829:,15460542,15829,15470124,4
15830:,15470125,15830,15473128,4
15831:,15473129,15831,15473488,4
15832:,15473489,15832,15474011,4
15833:,15474012,15833,15474398,4
15834:,15474399,15834,15474515,4
15835:,15474516,15835,15474625,4
15836:,15474626,15836,15478874,4
15837:,15478875,15837,15479265,4
15838:,15479266,15838,15479490,4
15839:,15479491,15839,15479667,4
15840:,15479668,15840,15480670,4
15841:,15480671,15841,15484499,4
15842:,15484500,15842,15484597,4
15843:,15484598,15843,15501036,4
15844:,15501037,15844,15596132,4
15845:,15596133,15845,15596287,4
15846:,15596288,15846,15603916,4
15847:,15603917,15847,15604034,4
15848:,15604035,15848,15606592,4
15849:,15606593,15849,15606796,4
15850:,15606797,15850,15607901,4
15851:,15607902,15851,15608350,4
15852:,15608351,15852,15608694,4
15853:,15608695,15853,15645179,4
15854:,15645180,15854,15645366,4
15855:,15645367,15855,15648151,4
15856:,15648152,15856,15651389,4
15857:,15651390,15857,15652210,4
15858:,15652211,15858,15662270,4
15859:,15662271,15859,15662930,4
15860:,15662931,15860,15663146,4
15861:,15663147,15861,15676959,4
15862:,15676960,15862,15682950,4
15863:,15682951,15863,15683064,4
15864:,15683065,15864,15683882,4
15865:,15683883,15865,15684451,4
15866:,15684452,15866,15684595,4
15867:,15684596,15867,15687615,4
15868:,15687616,15868,15690659,4
15869:,15690660,15869,15691342,4
15870:,15691343,15870,15691516,4
15871:,15691517,15871,15697383,4
15872:,15697384,15872,15698973,4
15873:,15698974,15873,15699652,4
15874:,15699653,15874,15700821,4
15875:,15700822,15875,15712317,4
15876:,15712318,15876,15718043,4
15877:,15718044,15877,15718400,4
15878:,15718401,15878,15718515,4
15879:,15718516,15879,15718791,4
15880:,15718792,15880,15719102,4
15881:,15719103,15881,15719726,4
15882:,15719727,15882,15719845,4
15883:,15719846,15883,15720412,4
15884:,15720413,15884,15720607,4
15885:,15720608,15885,15725754,4
15886:,15725755,15886,15727322,4
15887:,15727323,15887,15827009,4
15888:,15827010,15888,15828980,4
15889:,15828981,15889,15829228,4
15890:,15829229,15890,15831871,4
15891:,15831872,15891,15833281,4
15892:,15833282,15892,15835028,4
15893:,15835029,15893,15844141,4
15894:,15844142,15894,15864302,4
15895:,15864303,15895,15864411,4
15896:,15864412,15896,15864700,4
15897:,15864701,15897,15865572,4
15898:,15865573,15898,15869591,4
15899:,15869592,15899,15869812,4
15900:,15869813,15900,15871155,4
15901:,15871156,15901,15876919,4
15902:,15876920,15902,15911404,4
15903:,15911405,15903,15912402,4
15904:,15912403,15904,15912552,4
15905:,15912553,15905,15913191,4
15906:,15913192,15906,15913542,4
15907:,15913543,15907,15913620,4
15908:,15913621,15908,15915593,4
15909:,15915594,15909,15917813,4
15910:,15917814,15910,15917917,4
15911:,15917918,15911,15919170,4
15912:,15919171,15912,15919270,4
15913:,15919271,15913,15922225,4
15914:,15922226,15914,15922471,4
15915:,15922472,15915,15922684,4
15916:,15922685,15916,15922856,4
15917:,15922857,15917,15926678,4
15918:,15926679,15918,15926767,4
15919:,15926768,15919,15978112,4
15920:,15978113,15920,15978264,4
15921:,15978265,15921,15979708,4
15922:,15979709,15922,16059916,4
15923:,16059917,15923,16060050,4
15924:,16060051,15924,16060710,4
15925:,16060711,15925,16060825,4
15926:,16060826,15926,16061044,4
15927:,16061045,15927,16061658,4
15928:,16061659,15928,16061881,4
15929:,16061882,15929,16063622,4
15930:,16063623,15930,16065174,4
15931:,16065175,15931,16066662,4
15932:,16066663,15932,16068199,4
15933:,16068200,15933,16068431,4
15934:,16068432,15934,16069859,4
15935:,16069860,15935,16070096,4
15936:,16070097,15936,16070953,4
15937:,16070954,15937,16071029,4
15938:,16071030,15938,16071484,4
15939:,16071485,15939,16077892,4
15940:,16077893,15940,16080359,4
15941:,16080360,15941,16080497,4
15942:,16080498,15942,16080745,4
15943:,16080746,15943,16081148,4
15944:,16081149,15944,16081413,4
15945:,16081414,15945,16091189,4
15946:,16091190,15946,16091531,4
15947:,16091532,15947,16094268,4
15948:,16094269,15948,16094477,4
15949:,16094478,15949,16099198,4
15950:,16099199,15950,16099364,4
15951:,16099365,15951,16099549,4
15952:,16099550,15952,16144589,4
15953:,16144590,15953,16178413,4
15954:,16178414,15954,16179064,4
15955:,16179065,15955,16198943,4
15956:,16198944,15956,16224098,4
15957:,16224099,15957,16226221,4
15958:,16226222,15958,16228261,4
15959:,16228262,15959,16228439,4
15960:,16228440,15960,16228673,4
15961:,16228674,15961,16228771,4
15962:,16228772,15962,16230981,4
15963:,16230982,15963,16232467,4
15964:,16232468,15964,16232645,4
15965:,16232646,15965,16234407,4
15966:,16234408,15966,16240518,4
15967:,16240519,15967,16242801,4
15968:,16242802,15968,16250166,4
15969:,16250167,15969,16257383,4
15970:,16257384,15970,16257811,4
15971:,16257812,15971,16258058,4
15972:,16258059,15972,16258409,4
15973:,16258410,15973,16258901,4
15974:,16258902,15974,16264169,4
15975:,16264170,15975,16277997,4
15976:,16277998,15976,16279087,4
15977:,16279088,15977,16279230,4
15978:,16279231,15978,16280561,4
15979:,16280562,15979,16283764,4
15980:,16283765,15980,16284217,4
15981:,16284218,15981,16284926,4
15982:,16284927,15982,16285542,4
15983:,16285543,15983,16285779,4
15984:,16285780,15984,16286104,4
15985:,16286105,15985,16290791,4
15986:,16290792,15986,16290907,4
15987:,16290908,15987,16292124,4
15988:,16292125,15988,16293488,4
15989:,16293489,15989,16294395,4
15990:,16294396,15990,16294768,4
15991:,16294769,15991,16301038,4
15992:,16301039,15992,16301556,4
15993:,16301557,15993,16301712,4
15994:,16301713,15994,16302684,4
15995:,16302685,15995,16302898,4
15996:,16302899,15996,16303078,4
15997:,16303079,15997,16332699,4
15998:,16332700,15998,16333495,4
15999:,16333496,15999,16335904,4
16000:,16335905,16000,16336187,4
16001:,16336188,16001,16336373,4
16002:,16336374,16002,16354890,4
16003:,16354891,16003,16355047,4
16004:,16355048,16004,16355202,4
16005:,16355203,16005,16355600,4
16006:,16355601,16006,16366785,4
16007:,16366786,16007,16366901,4
16008:,16366902,16008,16401101,4
16009:,16401102,16009,16401257,4
16010:,16401258,16010,16401462,4
16011:,16401463,16011,16403112,4
16012:,16403113,16012,16403314,4
16013:,16403315,16013,16403416,4
16014:,16403417,16014,16403713,4
16015:,16403714,16015,16404025,4
16016:,16404026,16016,16436572,4
16017:,16436573,16017,16436996,4
16018:,16436997,16018,16437160,4
16019:,16437161,16019,16437241,4
16020:,16437242,16020,16437363,4
16021:,16437364,16021,16437526,4
16022:,16437527,16022,16443991,4
16023:,16443992,16023,16444289,4
16024:,16444290,16024,16444395,4
16025:,16444396,16025,16449890,4
16026:,16449891,16026,16450162,4
16027:,16450163,16027,16450283,4
16028:,16450284,16028,16450401,4
16029:,16450402,16029,16450559,4
16030:,16450560,16030,16457800,4
16031:,16457801,16031,16458407,4
16032:,16458408,16032,16458501,4
16033:,16458502,16033,16464475,4
16034:,16464476,16034,16465129,4
16035:,16465130,16035,16465343,4
16036:,16465344,16036,16466034,4
16037:,16466035,16037,16480239,4
16038:,16480240,16038,16481047,4
16039:,16481048,16039,16481942,4
16040:,16481943,16040,16482668,4
16041:,16482669,16041,16485435,4
16042:,16485436,16042,16485689,4
16043:,16485690,16043,16485791,4
16044:,16485792,16044,16486995,4
16045:,16486996,16045,16487536,4
16046:,16487537,16046,16490147,4
16047:,16490148,16047,16508833,4
16048:,16508834,16048,16508943,4
16049:,16508944,16049,16509400,4
16050:,16509401,16050,16512681,4
16051:,16512682,16051,16512864,4
16052:,16512865,16052,16527453,4
16053:,16527454,16053,16527578,4
16054:,16527579,16054,16527669,4
16055:,16527670,16055,16527862,4
16056:,16527863,16056,16528197,4
16057:,16528198,16057,16528334,4
16058:,16528335,16058,16528528,4
16059:,16528529,16059,16528714,4
16060:,16528715,16060,16529392,4
16061:,16529393,16061,16529605,4
16062:,16529606,16062,16535881,4
16063:,16535882,16063,16580759,4
16064:,16580760,16064,16581560,4
16065:,16581561,16065,16582094,4
16066:,16582095,16066,16582494,4
16067:,16582495,16067,16582593,4
16068:,16582594,16068,16603657,4
16069:,16603658,16069,16603792,4
16070:,16603793,16070,16604083,4
16071:,16604084,16071,16604969,4
16072:,16604970,16072,16605056,4
16073:,16605057,16073,16605164,4
16074:,16605165,16074,16605374,4
16075:,16605375,16075,16641717,4
16076:,16641718,16076,16641821,4
16077:,16641822,16077,16642029,4
16078:,16642030,16078,16642509,4
16079:,16642510,16079,16642785,4
16080:,16642786,16080,16643209,4
16081:,16643210,16081,16643314,4
16082:,16643315,16082,16748833,4
16083:,16748834,16083,16763134,4
16084:,16763135,16084,16763350,4
16085:,16763351,16085,16763660,4
16086:,16763661,16086,16763790,4
16087:,16763791,16087,16764696,4
16088:,16764697,16088,16764916,4
16089:,16764917,16089,16765100,4
16090:,16765101,16090,16775002,4
16091:,16775003,16091,16775129,4
16092:,16775130,16092,16776001,4
16093:,16776002,16093,16776239,4
16094:,16776240,16094,16778603,4
16095:,16778604,16095,16780343,4
16096:,16780344,16096,16781688,4
16097:,16781689,16097,16781821,4
16098:,16781822,16098,16782433,4
16099:,16782434,16099,16782565,4
16100:,16782566,16100,16785960,4
16101:,16785961,16101,16786127,4
16102:,16786128,16102,16786343,4
16103:,16786344,16103,16788494,4
16104:,16788495,16104,16789126,4
16105:,16789127,16105,16789261,4
16106:,16789262,16106,16790238,4
16107:,16790239,16107,16795841,4
16108:,16795842,16108,16796609,4
16109:,16796610,16109,16796752,4
16110:,16796753,16110,16797040,4
16111:,16797041,16111,16797103,4
16112:,16797104,16112,16797340,4
16113:,16797341,16113,16856173,4
16114:,16856174,16114,16857053,4
16115:,16857054,16115,16857202,4
16116:,16857203,16116,16857469,4
16117:,16857470,16117,16857630,4
16118:,16857631,16118,16873336,4
16119:,16873337,16119,16874016,4
16120:,16874017,16120,16874296,4
16121:,16874297,16121,16874891,4
16122:,16874892,16122,16875010,4
16123:,16875011,16123,16875977,4
16124:,16875978,16124,16876369,4
16125:,16876370,16125,16877060,4
16126:,16877061,16126,16877246,4
16127:,16877247,16127,16877708,4
16128:,16877709,16128,16970911,4
16129:,16970912,16129,16971465,4
16130:,16971466,16130,16971684,4
16131:,16971685,16131,16971868,4
16132:,16971869,16132,16972138,4
16133:,16972139,16133,16973380,4
16134:,16973381,16134,16973788,4
16135:,16973789,16135,16974452,4
16136:,16974453,16136,16974928,4
16137:,16974929,16137,16975123,4
16138:,16975124,16138,16975324,4
16139:,16975325,16139,17081610,4
16140:,17081611,16140,17081682,4
16141:,17081683,16141,17081826,4
16142:,17081827,16142,17081946,4
16143:,17081947,16143,17085335,4
16144:,17085336,16144,17086874,4
16145:,17086875,16145,17086985,4
16146:,17086986,16146,17094868,4
16147:,17094869,16147,17139047,4
16148:,17139048,16148,17139790,4
16149:,17139791,16149,17142201,4
16150:,17142202,16150,17167878,4
16151:,17167879,16151,17168163,4
16152:,17168164,16152,17168239,4
16153:,17168240,16153,17173138,4
16154:,17173139,16154,17173251,4
16155:,17173252,16155,17173288,4
16156:,17173289,16156,17173454,4
16157:,17173455,16157,17173768,4
16158:,17173769,16158,17199936,4
16159:,17199937,16159,17200087,4
16160:,17200088,16160,17200228,4
16161:,17200229,16161,17200504,4
16162:,17200505,16162,17202398,4
16163:,17202399,16163,17203654,4
16164:,17203655,16164,17203772,4
16165:,17203773,16165,17204038,4
16166:,17204039,16166,17204586,4
16167:,17204587,16167,17204849,4
16168:,17204850,16168,17205131,4
16169:,17205132,16169,17238889,4
16170:,17238890,16170,17239048,4
16171:,17239049,16171,17246243,4
16172:,17246244,16172,17248510,4
16173:,17248511,16173,17248603,4
16174:,17248604,16174,17250503,4
16175:,17250504,16175,17255248,4
16176:,17255249,16176,17257107,4
16177:,17257108,16177,17257755,4
16178:,17257756,16178,17260999,4
16179:,17261000,16179,17261148,4
16180:,17261149,16180,17261315,4
16181:,17261316,16181,17294974,4
16182:,17294975,16182,17301472,4
16183:,17301473,16183,17314031,4
16184:,17314032,16184,17314338,4
16185:,17314339,16185,17319310,4
16186:,17319311,16186,17320124,4
16187:,17320125,16187,17320671,4
16188:,17320672,16188,17321018,4
16189:,17321019,16189,17321161,4
16190:,17321162,16190,17321288,4
16191:,17321289,16191,17321668,4
16192:,17321669,16192,17326235,4
16193:,17326236,16193,17329392,4
16194:,17329393,16194,17329641,4
16195:,17329642,16195,17329781,4
16196:,17329782,16196,17329884,4
16197:,17329885,16197,17331559,4
16198:,17331560,16198,17331860,4
16199:,17331861,16199,17338432,4
16200:,17338433,16200,17339393,4
16201:,17339394,16201,17374240,4
16202:,17374241,16202,17374640,4
16203:,17374641,16203,17398619,4
16204:,17398620,16204,17399460,4
16205:,17399461,16205,17401190,4
16206:,17401191,16206,17401272,4
16207:,17401273,16207,17401791,4
16208:,17401792,16208,17403151,4
16209:,17403152,16209,17412699,4
16210:,17412700,16210,17412928,4
16211:,17412929,16211,17413166,4
16212:,17413167,16212,17414148,4
16213:,17414149,16213,17414336,4
16214:,17414337,16214,17414629,4
16215:,17414630,16215,17418121,4
16216:,17418122,16216,17418411,4
16217:,17418412,16217,17418848,4
16218:,17418849,16218,17419829,4
16219:,17419830,16219,17420202,4
16220:,17420203,16220,17429690,4
16221:,17429691,16221,17429891,4
16222:,17429892,16222,17447715,4
16223:,17447716,16223,17491887,4
16224:,17491888,16224,17492034,4
16225:,17492035,16225,17492284,4
16226:,17492285,16226,17492415,4
16227:,17492416,16227,17492545,4
16228:,17492546,16228,17492707,4
16229:,17492708,16229,17493144,4
16230:,17493145,16230,17493451,4
16231:,17493452,16231,17493685,4
16232:,17493686,16232,17496728,4
16233:,17496729,16233,17508259,4
16234:,17508260,16234,17508830,4
16235:,17508831,16235,17511071,4
16236:,17511072,16236,17549209,4
16237:,17549210,16237,17553249,4
16238:,17553250,16238,17553366,4
16239:,17553367,16239,17553469,4
16240:,17553470,16240,17554226,4
16241:,17554227,16241,17561640,4
16242:,17561641,16242,17739709,4
16243:,17739710,16243,17739917,4
16244:,17739918,16244,17740165,4
16245:,17740166,16245,17740517,4
16246:,17740518,16246,17741137,4
16247:,17741138,16247,17741874,4
16248:,17741875,16248,17742161,4
16249:,17742162,16249,17742300,4
16250:,17742301,16250,17742519,4
16251:,17742520,16251,17742685,4
16252:,17742686,16252,17743325,4
16253:,17743326,16253,17744294,4
16254:,17744295,16254,17744439,4
16255:,17744440,16255,17744649,4
16256:,17744650,16256,17744767,4
16257:,17744768,16257,17745225,4
16258:,17745226,16258,17745676,4
16259:,17745677,16259,17750621,4
16260:,17750622,16260,17755409,4
16261:,17755410,16261,17755846,4
16262:,17755847,16262,17791509,4
16263:,17791510,16263,17793232,4
16264:,17793233,16264,17797397,4
16265:,17797398,16265,17882582,4
16266:,17882583,16266,17882815,4
16267:,17882816,16267,17886268,4
16268:,17886269,16268,17886676,4
16269:,17886677,16269,17886783,4
16270:,17886784,16270,17887159,4
16271:,17887160,16271,17887328,4
16272:,17887329,16272,17976983,4
16273:,17976984,16273,17979568,4
16274:,17979569,16274,17980093,4
16275:,17980094,16275,17980215,4
16276:,17980216,16276,17980838,4
16277:,17980839,16277,17980983,4
16278:,17980984,16278,17993353,4
16279:,17993354,16279,17995734,4
16280:,17995735,16280,17997913,4
16281:,17997914,16281,18010580,4
16282:,18010581,16282,18010719,4
16283:,18010720,16283,18014512,4
16284:,18014513,16284,18015409,4
16285:,18015410,16285,18018282,4
16286:,18018283,16286,18085460,4
16287:,18085461,16287,18085587,4
16288:,18085588,16288,18088356,4
16289:,18088357,16289,18088502,4
16290:,18088503,16290,18088625,4
16291:,18088626,16291,18095799,4
16292:,18095800,16292,18099468,4
16293:,18099469,16293,18102313,4
16294:,18102314,16294,18103009,4
16295:,18103010,16295,18103278,4
16296:,18103279,16296,18103474,4
