X1,fila,ID
4016:,21437478,4016
4017:,21437561,4017
4018:,21437962,4018
4019:,21438135,4019
4020:,21438724,4020
4021:,21438832,4021
4022:,21439031,4022
4023:,21439167,4023
4024:,21439308,4024
4025:,21439450,4025
4026:,21439613,4026
4027:,21440548,4027
4028:,21443257,4028
4029:,21443537,4029
4030:,21444430,4030
4031:,21444910,4031
4032:,21452544,4032
4033:,21452661,4033
4034:,21457034,4034
4035:,21457128,4035
4036:,21457181,4036
4037:,21457690,4037
4038:,21457939,4038
4039:,21458267,4039
4040:,21458661,4040
4041:,21462269,4041
4042:,21462872,4042
4043:,21464729,4043
4044:,21555321,4044
4045:,21555558,4045
4046:,21556860,4046
4047:,21557026,4047
4048:,21557466,4048
4049:,21558218,4049
4050:,21563737,4050
4051:,21564610,4051
4052:,21565378,4052
4053:,21566720,4053
4054:,21566811,4054
4055:,21569375,4055
4056:,21573592,4056
4057:,21625618,4057
4058:,21625980,4058
4059:,21626108,4059
4060:,21626250,4060
4061:,21631654,4061
4062:,21632002,4062
4063:,21632308,4063
4064:,21632589,4064
4065:,21636968,4065
4066:,21637105,4066
4067:,21637465,4067
4068:,21641919,4068
4069:,21642934,4069
4070:,21648349,4070
4071:,21648615,4071
4072:,21648849,4072
4073:,21652505,4073
4074:,21652882,4074
4075:,21654343,4075
4076:,21654485,4076
4077:,21654582,4077
4078:,21654903,4078
4079:,21661028,4079
4080:,21661344,4080
4081:,21692717,4081
4082:,21692828,4082
4083:,21693459,4083
4084:,21693616,4084
4085:,21693810,4085
4086:,21695174,4086
4087:,21697981,4087
4088:,21698178,4088
4089:,21698673,4089
4090:,21719931,4090
4091:,21720081,4091
4092:,21720262,4092
4093:,21722489,4093
4094:,21722692,4094
4095:,21723393,4095
4096:,21724005,4096
4097:,21724187,4097
4098:,21725903,4098
4099:,21732485,4099
4100:,21733389,4100
4101:,21747264,4101
4102:,21747349,4102
4103:,21747809,4103
4104:,21748997,4104
4105:,21749363,4105
4106:,21749977,4106
4107:,21751808,4107
4108:,21751961,4108
4109:,21752205,4109
4110:,21777058,4110
4111:,21777516,4111
4112:,21777860,4112
4113:,21778038,4113
4114:,21778175,4114
4115:,21778310,4115
4116:,21782529,4116
4117:,21783105,4117
4118:,21784664,4118
4119:,21785231,4119
4120:,21786613,4120
4121:,21786802,4121
4122:,21786989,4122
4123:,21788140,4123
4124:,21909910,4124
4125:,21911022,4125
4126:,21911188,4126
4127:,21911293,4127
4128:,21921781,4128
4129:,21921965,4129
4130:,21922660,4130
4131:,21922894,4131
4132:,21924748,4132
4133:,21924843,4133
4134:,21925552,4134
4135:,21926106,4135
4136:,21959461,4136
4137:,21963704,4137
4138:,21964088,4138
4139:,21968071,4139
4140:,21968345,4140
4141:,21968511,4141
4142:,22014148,4142
4143:,22014305,4143
4144:,22014507,4144
4145:,22021640,4145
4146:,22028225,4146
4147:,22029281,4147
4148:,22036581,4148
4149:,22036894,4149
4150:,22062476,4150
4151:,22064143,4151
4152:,22064407,4152
4153:,22064884,4153
4154:,22065485,4154
4155:,22065698,4155
4156:,22070965,4156
4157:,22071325,4157
4158:,22085727,4158
4159:,22085845,4159
4160:,22119569,4160
4161:,22120005,4161
4162:,22121805,4162
4163:,22122373,4163
4164:,22123386,4164
4165:,22124395,4165
4166:,22125792,4166
4167:,22128805,4167
4168:,22130544,4168
4169:,22133633,4169
4170:,22133800,4170
4171:,22133980,4171
4172:,22150871,4172
4173:,22150985,4173
4174:,22152970,4174
4175:,22153504,4175
4176:,22153749,4176
4177:,22153866,4177
4178:,22156247,4178
4179:,22156840,4179
4180:,22159091,4180
4181:,22159225,4181
4182:,22160094,4182
4183:,22160458,4183
4184:,22160578,4184
4185:,22161819,4185
4186:,22166192,4186
4187:,22166397,4187
4188:,22167608,4188
4189:,22167747,4189
4190:,22169119,4190
4191:,22169252,4191
4192:,22169387,4192
4193:,22169582,4193
4194:,22169877,4194
4195:,22170197,4195
4196:,22170351,4196
4197:,22171042,4197
4198:,22174936,4198
4199:,22176677,4199
4200:,22176787,4200
4201:,22176882,4201
4202:,22179471,4202
4203:,22179591,4203
4204:,22179757,4204
4205:,22180511,4205
4206:,22180636,4206
4207:,22180743,4207
4208:,22187968,4208
4209:,22188477,4209
4210:,22189321,4210
4211:,22201277,4211
4212:,22201522,4212
4213:,22201949,4213
4214:,22202037,4214
4215:,22209681,4215
4216:,22209928,4216
4217:,22256079,4217
4218:,22256332,4218
4219:,22256591,4219
4220:,22267534,4220
4221:,22267717,4221
4222:,22268227,4222
4223:,22268616,4223
4224:,22268707,4224
4225:,22270057,4225
4226:,22278599,4226
4227:,22278696,4227
4228:,22331085,4228
4229:,22331314,4229
4230:,22332597,4230
4231:,22332791,4231
4232:,22332874,4232
4233:,22333312,4233
4234:,22333543,4234
4235:,22333846,4235
4236:,22333990,4236
4237:,22334076,4237
4238:,22337999,4238
4239:,22339883,4239
4240:,22340107,4240
4241:,22341063,4241
4242:,22341252,4242
4243:,22341550,4243
4244:,22341699,4244
4245:,22342926,4245
4246:,22343026,4246
4247:,22343202,4247
4248:,22349112,4248
4249:,22360459,4249
4250:,22363956,4250
4251:,22364359,4251
4252:,22364569,4252
4253:,22364763,4253
4254:,22367740,4254
4255:,22369048,4255
4256:,22372910,4256
4257:,22413112,4257
4258:,22414073,4258
4259:,22414752,4259
4260:,22415652,4260
4261:,22436498,4261
4262:,22436813,4262
4263:,22485691,4263
4264:,22487080,4264
4265:,22487369,4265
4266:,22487648,4266
4267:,22572699,4267
4268:,22575265,4268
4269:,22576560,4269
4270:,22592330,4270
4271:,22593719,4271
4272:,22606670,4272
4273:,22606780,4273
4274:,22607237,4274
4275:,22607489,4275
4276:,22607709,4276
4277:,22608031,4277
4278:,22608176,4278
4279:,22609891,4279
4280:,22610901,4280
4281:,22611319,4281
4282:,22614813,4282
4283:,22617129,4283
4284:,22618635,4284
4285:,22635106,4285
4286:,22636356,4286
4287:,22636803,4287
4288:,22643481,4288
4289:,22644423,4289
4290:,22650079,4290
4291:,22652458,4291
4292:,22653985,4292
4293:,22654335,4293
4294:,22655044,4294
4295:,22655089,4295
4296:,22655204,4296
4297:,22655747,4297
4298:,22655862,4298
4299:,22660054,4299
4300:,22661952,4300
4301:,22662034,4301
4302:,22662254,4302
4303:,22717860,4303
4304:,22717983,4304
4305:,22718099,4305
4306:,22718401,4306
4307:,22869694,4307
4308:,22869830,4308
4309:,22870849,4309
4310:,22870994,4310
4311:,22875674,4311
4312:,22875783,4312
4313:,22876278,4313
4314:,22876420,4314
4315:,22876527,4315
4316:,22932741,4316
4317:,22932911,4317
4318:,22933615,4318
4319:,22933731,4319
4320:,22933927,4320
4321:,22935607,4321
4322:,22936063,4322
4323:,22936191,4323
4324:,22936777,4324
4325:,22936943,4325
4326:,22937033,4326
4327:,22937151,4327
4328:,22938881,4328
4329:,22940533,4329
4330:,22940708,4330
4331:,23003751,4331
4332:,23012620,4332
4333:,23012706,4333
4334:,23013575,4334
4335:,23014009,4335
4336:,23015010,4336
4337:,23016556,4337
4338:,23016929,4338
4339:,23016969,4339
4340:,23027196,4340
4341:,23028462,4341
4342:,23056539,4342
4343:,23058316,4343
4344:,23058865,4344
4345:,23059160,4345
4346:,23149548,4346
4347:,23151914,4347
4348:,23152153,4348
4349:,23152679,4349
4350:,23152798,4350
4351:,23153668,4351
4352:,23153999,4352
4353:,23157865,4353
4354:,23170014,4354
4355:,23172963,4355
4356:,23185846,4356
4357:,23291867,4357
4358:,23292362,4358
4359:,23292605,4359
4360:,23292996,4360
4361:,23298298,4361
4362:,23298631,4362
4363:,23298668,4363
4364:,23298901,4364
4365:,23328439,4365
4366:,23328581,4366
4367:,23331820,4367
4368:,23333230,4368
4369:,23333341,4369
4370:,23368437,4370
4371:,23370025,4371
4372:,23370309,4372
4373:,23372468,4373
4374:,23372556,4374
4375:,23379627,4375
4376:,23379833,4376
4377:,23380023,4377
4378:,23382518,4378
4379:,23383230,4379
4380:,23383501,4380
4381:,23392299,4381
4382:,23393640,4382
4383:,23393799,4383
4384:,23397851,4384
4385:,23428432,4385
4386:,23429959,4386
4387:,23437361,4387
4388:,23439390,4388
4389:,23439580,4389
4390:,23470539,4390
4391:,23472366,4391
4392:,23472572,4392
4393:,23499700,4393
4394:,23538360,4394
4395:,23539658,4395
4396:,23539923,4396
4397:,23544120,4397
4398:,23544367,4398
4399:,23545805,4399
4400:,23545981,4400
4401:,23546184,4401
4402:,23546473,4402
4403:,23587502,4403
4404:,23587695,4404
4405:,23587784,4405
4406:,23590559,4406
4407:,23591024,4407
4408:,23592824,4408
4409:,23592984,4409
4410:,23593624,4410
4411:,23593728,4411
4412:,23595943,4412
4413:,23596453,4413
4414:,23599018,4414
4415:,23600629,4415
4416:,23602275,4416
4417:,23602549,4417
4418:,23602633,4418
4419:,23617753,4419
4420:,23619478,4420
4421:,23635314,4421
4422:,23635538,4422
4423:,23635710,4423
4424:,23635792,4424
4425:,23636032,4425
4426:,23636167,4426
4427:,23636750,4427
4428:,23643384,4428
4429:,23643740,4429
4430:,23648951,4430
4431:,23649123,4431
4432:,23649406,4432
4433:,23805590,4433
4434:,23805686,4434
4435:,23806134,4435
4436:,23806225,4436
4437:,23806363,4437
4438:,23806458,4438
4439:,23808492,4439
4440:,23809290,4440
4441:,23809719,4441
4442:,23813439,4442
4443:,23816099,4443
4444:,23816236,4444
4445:,23816659,4445
4446:,23816872,4446
4447:,23817069,4447
4448:,23817440,4448
4449:,23817893,4449
4450:,23818913,4450
4451:,23821423,4451
4452:,23821725,4452
4453:,23822720,4453
4454:,23822959,4454
4455:,23829779,4455
4456:,23829984,4456
4457:,23830996,4457
4458:,23831061,4458
4459:,23831250,4459
4460:,23831656,4460
4461:,23833710,4461
4462:,23834502,4462
4463:,23834587,4463
4464:,23836580,4464
4465:,23836654,4465
4466:,23842274,4466
4467:,23842370,4467
4468:,23842760,4468
4469:,23843767,4469
4470:,23843903,4470
4471:,23844320,4471
4472:,23844426,4472
4473:,23945545,4473
4474:,23946087,4474
4475:,23950329,4475
4476:,23950431,4476
4477:,23950998,4477
4478:,23951275,4478
4479:,23953827,4479
4480:,23977712,4480
4481:,23977885,4481
4482:,23978110,4482
4483:,23979750,4483
4484:,23980783,4484
4485:,23982060,4485
4486:,23985241,4486
4487:,23985435,4487
4488:,23985554,4488
4489:,24018730,4489
4490:,24020135,4490
4491:,24030394,4491
4492:,24030848,4492
4493:,24040202,4493
4494:,24046584,4494
4495:,24046715,4495
4496:,24047330,4496
4497:,24056850,4497
4498:,24057565,4498
4499:,24057835,4499
